Date,Open,High,Low,Close,Volume,Adj Close
2008-03-14,129.88,130.30,124.20,126.61,41308600,125.50
2008-03-13,124.10,129.50,123.00,127.94,45075100,126.81
2008-03-12,127.04,128.68,125.17,126.03,37843900,124.92
2008-03-11,124.10,127.48,122.00,127.35,41569400,126.23
2008-03-10,121.98,123.46,119.37,119.69,35699600,118.64
2008-03-07,120.41,122.98,119.05,122.25,43945100,121.17
2008-03-06,124.61,127.50,120.81,120.93,52632100,119.87
2008-03-05,123.58,125.14,122.25,124.49,43637000,123.39
2008-03-04,121.99,124.88,120.40,124.62,63763700,123.52
2008-03-03,124.44,125.98,118.00,121.73,56894400,120.66
2008-02-29,129.29,130.21,124.80,125.02,44838600,123.92
2008-02-28,127.20,132.20,125.77,129.91,57794800,128.77
2008-02-27,118.23,123.05,118.09,122.96,52683500,121.88
2008-02-26,117.64,121.09,115.44,119.15,53746000,118.10
2008-02-25,118.59,120.17,116.66,119.74,44884800,118.69
2008-02-22,122.48,122.51,115.87,119.46,54638500,118.41
2008-02-21,126.05,126.47,120.86,121.54,33504100,120.47
2008-02-20,122.20,124.60,121.68,123.82,34551400,122.73
2008-02-19,125.99,126.75,121.44,122.18,35894500,121.10
2008-02-15,126.27,127.08,124.06,124.63,32189300,123.53
2008-02-14,129.40,130.80,127.01,127.46,34074900,126.34
2008-02-13,126.68,129.78,125.63,129.40,34590500,128.26
2008-02-12,130.70,131.00,123.62,124.86,43785000,123.76
2008-02-11,128.01,129.98,127.20,129.45,42908300,128.31
2008-02-08,122.08,125.70,121.60,125.48,48427600,124.38
2008-02-07,119.97,124.78,117.27,121.24,74404700,120.17
2008-02-06,130.83,131.92,121.77,122.00,56188300,120.93
2008-02-05,130.43,134.00,128.90,129.36,40751500,128.22
2008-02-04,134.21,135.90,131.42,131.65,32115500,130.49
2008-02-01,136.24,136.59,132.18,133.75,36098000,132.57
2008-01-31,129.45,136.65,129.40,135.36,48059800,134.17
2008-01-30,131.37,135.45,130.00,132.18,44394700,131.02
2008-01-29,131.15,132.79,129.05,131.54,39285100,130.38
2008-01-28,128.16,133.20,126.45,130.01,52673000,128.87
2008-01-25,138.99,139.09,129.61,130.01,55526400,128.87
2008-01-24,139.99,140.70,132.01,135.60,71638100,134.41
2008-01-23,136.19,140.00,126.14,139.07,120463200,137.85
2008-01-22,148.06,159.98,146.00,155.64,86955500,154.27
2008-01-18,161.71,165.75,159.61,161.36,61583700,159.94
2008-01-17,161.51,165.36,158.42,160.89,62780700,159.47
2008-01-16,165.23,169.01,156.70,159.64,79065900,158.23
2008-01-15,177.72,179.22,164.66,169.04,83688500,167.55
2008-01-14,177.52,179.42,175.17,178.78,39301800,177.21
2008-01-11,176.00,177.85,170.00,172.69,44010200,171.17
2008-01-10,177.58,181.00,175.41,178.02,52963400,176.45
2008-01-09,171.30,179.50,168.30,179.40,64781500,177.82
2008-01-08,180.14,182.46,170.80,171.25,54422000,169.74
2008-01-07,181.25,183.60,170.23,177.64,74006900,176.08
2008-01-04,191.45,193.00,178.89,180.05,51994000,178.47
2008-01-03,195.41,197.39,192.69,194.93,30073800,193.21
2008-01-02,199.27,200.26,192.55,194.84,38542100,193.12
2007-12-31,199.50,200.50,197.75,198.08,19261900,196.34
2007-12-28,200.59,201.56,196.88,199.83,24987400,198.07
2007-12-27,198.95,202.96,197.80,198.57,28411700,196.82
2007-12-26,199.01,200.96,196.82,198.95,25133300,197.20
2007-12-24,195.03,199.33,194.79,198.80,17150100,197.05
2007-12-21,190.12,193.91,189.89,193.91,35498600,192.20
2007-12-20,185.43,187.83,183.33,187.21,27644900,185.56
2007-12-19,182.98,184.64,180.90,183.12,29552800,181.51
2007-12-18,186.52,187.33,178.60,182.98,43664400,181.37
2007-12-17,190.72,192.65,182.98,184.40,36596200,182.78
2007-12-14,190.37,193.20,189.54,190.39,24082600,188.71
2007-12-13,190.19,192.12,187.82,191.83,30879200,190.14
2007-12-12,193.44,194.48,185.76,190.86,43773600,189.18
2007-12-11,194.75,196.83,187.39,188.54,39675900,186.88
2007-12-10,193.59,195.66,192.69,194.21,25799200,192.50
2007-12-07,190.54,194.99,188.04,194.30,38073800,192.59
2007-12-06,186.19,190.10,186.12,189.95,32136100,188.28
2007-12-05,182.89,186.00,182.41,185.50,31871500,183.87
2007-12-04,177.15,180.90,176.99,179.81,27635700,178.23
2007-12-03,181.86,184.14,177.70,178.86,34338200,177.29
2007-11-30,187.34,187.70,179.70,182.22,42421500,180.62
2007-11-29,179.43,185.17,179.15,184.29,37533100,182.67
2007-11-28,176.82,180.60,175.35,180.22,41104000,178.63
2007-11-27,175.22,175.79,170.01,174.81,47036800,173.27
2007-11-26,173.59,177.27,172.35,172.54,46634100,171.02
2007-11-23,172.00,172.05,169.75,171.54,16634200,170.03
2007-11-21,165.84,172.35,164.67,168.46,43493200,166.98
2007-11-20,165.67,171.79,163.53,168.85,55130100,167.36
2007-11-19,166.10,168.20,162.10,163.95,41196800,162.51
2007-11-16,165.30,167.02,159.33,166.39,49391300,164.93
2007-11-15,166.39,169.59,160.30,164.30,53095600,162.85
2007-11-14,177.16,177.57,163.74,166.11,51695400,164.65
2007-11-13,160.85,170.98,153.76,169.96,62034100,168.46
2007-11-12,165.28,167.70,150.63,153.76,63057700,152.41
2007-11-09,171.15,175.12,165.21,165.37,54458700,163.91
2007-11-08,186.67,186.90,167.77,175.47,67458500,173.93
2007-11-07,190.61,192.68,186.13,186.30,35473400,184.66
2007-11-06,187.05,192.00,185.27,191.79,34097400,190.10
2007-11-05,185.29,188.96,184.24,186.18,28720600,184.54
2007-11-02,189.21,189.44,183.49,187.87,35789800,186.22
2007-11-01,188.60,190.10,180.00,187.44,28751300,185.79
2007-10-31,187.63,190.12,184.95,189.95,29761100,188.28
2007-10-30,186.18,189.37,184.73,187.00,33550500,185.35
2007-10-29,185.45,186.59,184.70,185.09,19305500,183.46
2007-10-26,185.29,185.37,182.88,184.70,25219800,183.07
2007-10-25,184.87,185.90,181.66,182.78,34771500,181.17
2007-10-24,185.81,187.21,179.24,185.93,46017200,184.29
2007-10-23,188.56,188.60,182.76,186.16,64113000,184.52
2007-10-22,170.35,174.90,169.96,174.36,58910700,172.83
2007-10-19,174.24,174.63,170.00,170.42,46135000,168.92
2007-10-18,171.50,174.19,171.05,173.50,29417000,171.97
2007-10-17,172.69,173.04,169.18,172.75,40271900,171.23
2007-10-16,165.54,170.18,165.15,169.58,38136800,168.09
2007-10-15,167.98,169.57,163.50,166.98,38497500,165.51
2007-10-12,163.01,167.28,161.80,167.25,35292000,165.78
2007-10-11,169.49,171.88,153.21,162.23,58714000,160.80
2007-10-10,167.55,167.88,165.60,166.79,23842500,165.32
2007-10-09,170.20,171.11,166.68,167.86,39438800,166.38
2007-10-08,163.49,167.91,162.97,167.91,29854600,166.43
2007-10-05,158.37,161.58,157.70,161.45,33695400,160.03
2007-10-04,158.00,158.08,153.50,156.24,23462800,154.86
2007-10-03,157.78,159.18,157.01,157.92,24732800,156.53
2007-10-02,156.55,158.59,155.89,158.45,28288200,157.06
2007-10-01,154.63,157.41,152.93,156.34,29895300,154.96
2007-09-28,153.44,154.60,152.75,153.47,21967900,152.12
2007-09-27,153.77,154.52,152.32,154.50,23507100,153.14
2007-09-26,154.47,155.00,151.25,152.77,34831000,151.43
2007-09-25,146.84,153.22,146.82,153.18,42591100,151.83
2007-09-24,146.73,149.85,146.65,148.28,37577200,146.97
2007-09-21,141.14,144.65,140.31,144.15,40674300,142.88
2007-09-20,140.15,141.79,139.32,140.31,24708600,139.07
2007-09-19,143.02,143.16,139.40,140.77,36674300,139.53
2007-09-18,139.06,142.85,137.83,140.92,38003200,139.68
2007-09-17,138.99,140.59,137.60,138.41,28334700,137.19
2007-09-14,136.57,138.98,136.20,138.81,21690000,137.59
2007-09-13,138.83,139.00,136.65,137.20,23434400,135.99
2007-09-12,135.99,139.40,135.75,136.85,36527500,135.65
2007-09-11,137.90,138.30,133.75,135.49,34710200,134.30
2007-09-10,136.99,138.04,133.95,136.71,53137100,135.51
2007-09-07,132.01,132.30,130.00,131.77,51092000,130.61
2007-09-06,135.56,137.57,132.71,135.01,67902200,133.82
2007-09-05,144.97,145.84,136.10,136.76,83150800,135.56
2007-09-04,139.94,145.73,139.84,144.16,47030100,142.89
2007-08-31,139.49,139.65,137.41,138.48,31317400,137.26
2007-08-30,132.67,138.25,132.30,136.25,51270800,135.05
2007-08-29,129.88,134.18,129.54,134.08,41673600,132.90
2007-08-28,130.99,132.41,126.63,126.82,42120200,125.70
2007-08-27,133.39,134.66,132.10,132.25,25265700,131.09
2007-08-24,130.53,135.37,129.81,135.30,32565500,134.11
2007-08-23,133.09,133.34,129.76,131.07,30958500,129.92
2007-08-22,131.22,132.75,130.33,132.51,37920200,131.34
2007-08-21,122.21,128.96,121.00,127.57,46537400,126.45
2007-08-20,123.96,124.50,120.50,122.22,28689900,121.14
2007-08-17,122.01,123.50,119.82,122.06,42680800,120.99
2007-08-16,117.01,118.50,111.62,117.05,66667500,116.02
2007-08-15,122.74,124.86,119.65,119.90,35459000,118.84
2007-08-14,128.29,128.30,123.71,124.03,26393100,122.94
2007-08-13,128.32,129.35,126.50,127.79,26889700,126.67
2007-08-10,123.12,127.75,120.30,125.00,50383900,123.90
2007-08-09,131.11,133.00,125.09,126.39,40192700,125.28
2007-08-08,136.76,136.86,132.00,134.01,28860600,132.83
2007-08-07,134.94,137.24,132.63,135.03,33926300,133.84
2007-08-06,132.90,135.27,128.30,135.25,33041800,134.06
2007-08-03,135.26,135.95,131.50,131.85,24256700,130.69
2007-08-02,136.65,136.96,134.15,136.49,30451600,135.29
2007-08-01,133.64,135.38,127.77,135.00,62505600,133.81
2007-07-31,142.97,143.48,131.52,131.76,62942600,130.60
2007-07-30,144.33,145.45,139.57,141.43,39535300,140.19
2007-07-27,146.19,148.92,143.78,143.85,41467800,142.58
2007-07-26,145.91,148.50,136.96,146.00,78093900,144.71
2007-07-25,137.35,138.36,135.00,137.26,53435100,136.05
2007-07-24,138.88,141.00,134.15,134.89,64117600,133.70
2007-07-23,143.31,145.22,140.93,143.70,37017500,142.44
2007-07-20,141.65,144.18,140.00,143.75,41706200,142.48
2007-07-19,140.30,140.81,139.65,140.00,26174700,138.77
2007-07-18,138.19,138.44,136.04,138.12,27030600,136.90
2007-07-17,138.30,139.60,137.50,138.91,25355700,137.69
2007-07-16,138.39,139.98,137.50,138.10,33432600,136.88
2007-07-13,135.03,137.85,134.52,137.73,32414500,136.52
2007-07-12,133.85,134.24,132.39,134.07,25164600,132.89
2007-07-11,132.07,133.70,131.31,132.39,29349000,131.22
2007-07-10,128.88,134.50,128.81,132.35,44821700,131.19
2007-07-09,132.38,132.90,129.18,130.33,35565000,129.18
2007-07-06,133.13,133.34,130.40,132.30,31239100,131.14
2007-07-05,128.80,132.97,128.69,132.75,51894700,131.58
2007-07-03,122.00,127.40,121.50,127.17,41517200,126.05
2007-07-02,121.05,122.09,119.30,121.26,35530800,120.19
2007-06-29,121.97,124.00,121.09,122.04,40637200,120.97
2007-06-28,122.36,122.49,120.00,120.56,29933700,119.50
2007-06-27,120.61,122.04,119.26,121.89,34810600,120.82
2007-06-26,123.98,124.00,118.72,119.65,48035900,118.60
2007-06-25,124.19,125.09,121.06,122.34,34478700,121.26
2007-06-22,123.85,124.45,122.38,123.00,22567000,121.92
2007-06-21,121.70,124.29,120.72,123.90,30965900,122.81
2007-06-20,123.87,124.66,121.50,121.55,32054000,120.48
2007-06-19,124.69,125.01,122.91,123.66,33679500,122.57
2007-06-18,123.28,125.18,122.54,125.09,32521600,123.99
2007-06-15,120.62,120.67,119.86,120.50,28972100,119.44
2007-06-14,117.20,119.45,116.42,118.75,34759500,117.70
2007-06-13,121.15,121.19,115.40,117.50,61476900,116.47
2007-06-12,119.35,121.71,118.31,120.38,50948800,119.32
2007-06-11,126.00,126.15,119.54,120.19,66937800,119.13
2007-06-08,125.82,125.83,122.29,124.49,44345800,123.39
2007-06-07,124.99,127.61,123.19,124.07,68395700,122.98
2007-06-06,122.30,124.05,121.95,123.64,39722900,122.55
2007-06-05,121.41,122.69,120.50,122.67,32885200,121.59
2007-06-04,118.63,121.73,117.90,121.33,31666900,120.26
2007-06-01,121.10,121.19,118.29,118.40,31616500,117.36
2007-05-31,120.07,122.17,119.54,121.19,46323800,120.12
2007-05-30,114.30,118.88,113.53,118.77,52801600,117.72
2007-05-29,114.45,114.86,112.69,114.35,23060500,113.34
2007-05-25,112.00,113.78,111.50,113.62,22605700,112.62
2007-05-24,112.81,114.46,110.37,110.69,31691500,109.72
2007-05-23,114.02,115.00,112.59,112.89,32549100,111.90
2007-05-22,112.49,113.75,112.01,113.54,20443200,112.54
2007-05-21,110.31,112.45,110.05,111.98,22853300,110.99
2007-05-18,110.23,110.64,109.77,110.02,22190900,109.05
2007-05-17,107.15,109.87,107.15,109.44,26260400,108.48
2007-05-16,108.53,108.83,103.42,107.34,40241700,106.40
2007-05-15,109.57,110.20,106.48,107.52,34089800,106.57
2007-05-14,109.62,110.00,108.25,109.36,23283800,108.40
2007-05-11,107.74,109.13,106.78,108.74,23346300,107.78
2007-05-10,106.63,108.84,105.92,107.34,42759200,106.40
2007-05-09,104.91,106.96,104.89,106.88,25634200,105.94
2007-05-08,103.47,105.15,103.42,105.06,27999900,104.14
2007-05-07,101.08,104.35,101.01,103.92,30769900,103.01
2007-05-04,100.80,101.60,100.50,100.81,13642400,99.92
2007-05-03,100.73,101.45,100.01,100.40,20574200,99.52
2007-05-02,99.65,100.54,99.47,100.39,18040900,99.51
2007-05-01,99.59,100.35,98.55,99.47,19018700,98.59
2007-04-30,100.09,101.00,99.67,99.80,22018200,98.92
2007-04-27,98.18,99.95,97.69,99.92,24978700,99.04
2007-04-26,101.58,102.50,98.30,98.84,62063500,97.97
2007-04-25,94.23,95.40,93.80,95.35,42398000,94.51
2007-04-24,93.96,96.39,91.30,93.24,37687600,92.42
2007-04-23,91.59,93.80,91.42,93.51,27867500,92.69
2007-04-20,90.89,91.18,90.55,90.97,18670700,90.17
2007-04-19,90.19,91.25,89.83,90.27,15211200,89.48
2007-04-18,90.16,90.85,89.60,90.40,16573000,89.60
2007-04-17,92.00,92.30,89.70,90.35,26854300,89.55
2007-04-16,90.57,91.50,90.25,91.43,21751200,90.63
2007-04-13,90.90,91.40,90.06,90.24,25712200,89.45
2007-04-12,92.04,92.31,90.72,92.19,23452700,91.38
2007-04-11,93.90,93.95,92.33,92.59,19607800,91.77
2007-04-10,93.67,94.26,93.41,94.25,12588100,93.42
2007-04-09,95.21,95.30,93.04,93.65,14762200,92.83
2007-04-05,94.12,94.68,93.52,94.68,12697000,93.85
2007-04-04,94.94,95.14,94.13,94.27,17028000,93.44
2007-04-03,94.14,95.23,93.76,94.50,20854800,93.67
2007-04-02,94.14,94.25,93.02,93.65,17928300,92.83
2007-03-30,94.28,94.68,92.75,92.91,21448500,92.09
2007-03-29,94.19,94.19,92.23,93.75,25918700,92.92
2007-03-28,94.88,95.40,93.15,93.24,33654900,92.42
2007-03-27,95.71,96.83,95.00,95.46,33287600,94.62
2007-03-26,93.99,95.90,93.30,95.85,30892400,95.01
2007-03-23,93.35,94.07,93.30,93.52,16103000,92.70
2007-03-22,93.73,94.36,93.00,93.96,20053300,93.13
2007-03-21,91.99,94.00,91.65,93.87,24532000,93.04
2007-03-20,91.35,91.84,91.06,91.48,17461300,90.67
2007-03-19,90.24,91.55,89.59,91.13,25462900,90.33
2007-03-16,89.54,89.99,89.32,89.59,20418000,88.80
2007-03-15,89.96,90.36,89.31,89.57,19982100,88.78
2007-03-14,88.60,90.00,87.92,90.00,28449500,89.21
2007-03-13,89.41,90.60,88.40,88.40,30996100,87.62
2007-03-12,88.07,89.99,87.99,89.87,26050300,89.08
2007-03-09,88.80,88.85,87.40,87.97,16137000,87.20
2007-03-08,88.59,88.72,87.46,88.00,18250400,87.23
2007-03-07,88.05,88.97,87.45,87.72,22367300,86.95
2007-03-06,87.80,88.31,87.40,88.19,25828100,87.41
2007-03-05,85.89,88.65,85.76,86.32,29960700,85.56
2007-03-02,86.77,87.54,85.21,85.41,30714300,84.66
2007-03-01,84.03,88.31,83.75,87.06,50554600,86.29
2007-02-28,83.00,85.60,83.00,84.61,32838400,83.87
2007-02-27,86.30,87.08,83.41,83.93,40921900,83.19
2007-02-26,89.84,90.00,87.61,88.51,21994600,87.73
2007-02-23,89.16,90.34,88.85,89.07,18496200,88.29
2007-02-22,90.80,90.81,88.53,89.51,29936600,88.72
2007-02-21,85.98,89.49,85.96,89.20,41261200,88.41
2007-02-20,84.65,86.16,84.16,85.90,22060800,85.14
2007-02-16,85.25,85.41,84.66,84.83,14281000,84.08
2007-02-15,85.44,85.62,84.78,85.21,12987900,84.46
2007-02-14,84.63,85.64,84.57,85.30,18142200,84.55
2007-02-13,85.16,85.29,84.30,84.70,20749500,83.95
2007-02-12,84.43,85.18,83.63,84.88,25859700,84.13
2007-02-09,85.88,86.20,83.21,83.27,30733600,82.54
2007-02-08,85.43,86.51,85.41,86.18,24251100,85.42
2007-02-07,84.48,86.38,83.55,86.15,38100900,85.39
2007-02-06,84.45,84.47,82.86,84.15,30871200,83.41
2007-02-05,84.30,85.23,83.94,83.94,20673300,83.20
2007-02-02,84.12,85.25,83.70,84.75,22197500,84.00
2007-02-01,86.23,86.27,84.74,84.74,23726500,83.99
2007-01-31,84.86,86.00,84.35,85.73,30573900,84.98
2007-01-30,86.43,86.49,85.25,85.55,20641800,84.80
2007-01-29,86.30,86.65,85.53,85.94,32202300,85.18
2007-01-26,87.11,87.37,84.99,85.38,35245500,84.63
2007-01-25,87.11,88.50,86.03,86.25,32356200,85.49
2007-01-24,86.68,87.15,86.08,86.70,33136200,85.94
2007-01-23,85.73,87.51,85.51,85.70,43122300,84.95
2007-01-22,89.14,89.16,85.65,86.79,51929500,86.03
2007-01-19,88.63,89.65,88.12,88.50,48731200,87.72
2007-01-18,92.10,92.11,89.05,89.07,84450200,88.29
2007-01-17,97.56,97.60,94.82,94.95,58795000,94.11
2007-01-16,95.68,97.25,95.45,97.10,44431300,96.25
2007-01-12,94.59,95.06,93.23,94.62,46881800,93.79
2007-01-11,95.94,96.78,95.10,95.80,51437600,94.96
2007-01-10,94.75,97.80,93.45,97.00,105460000,96.15
2007-01-09,86.45,92.98,85.15,92.57,119617800,91.76
2007-01-08,85.96,86.53,85.28,85.47,28468100,84.72
2007-01-05,85.77,86.20,84.40,85.05,29812200,84.30
2007-01-04,84.05,85.95,83.82,85.66,30259300,84.91
2007-01-03,86.29,86.58,81.90,83.80,44225700,83.06
2006-12-29,83.95,85.40,83.36,84.84,38443900,84.09
2006-12-28,80.22,81.25,79.65,80.87,39995600,80.16
2006-12-27,78.15,82.00,76.77,81.52,69134100,80.80
2006-12-26,82.15,82.57,80.89,81.51,17524600,80.79
2006-12-22,83.46,84.04,81.60,82.20,21903700,81.48
2006-12-21,84.70,85.48,82.20,82.90,32271400,82.17
2006-12-20,86.47,86.67,84.74,84.76,20274700,84.01
2006-12-19,84.73,86.68,83.62,86.31,32550200,85.55
2006-12-18,87.63,88.00,84.59,85.47,25770600,84.72
2006-12-15,89.02,89.22,87.33,87.72,26426400,86.95
2006-12-14,89.05,90.00,88.26,88.55,29726100,87.77
2006-12-13,87.95,89.07,87.15,89.05,30609000,88.27
2006-12-12,88.61,88.84,85.53,86.14,36665000,85.38
2006-12-11,88.90,89.30,88.05,88.75,17849300,87.97
2006-12-08,87.23,89.39,87.00,88.26,28009900,87.48
2006-12-07,90.03,90.50,86.90,87.04,35886700,86.27
2006-12-06,90.64,91.39,89.67,89.83,22792300,89.04
2006-12-05,91.65,92.33,90.87,91.27,23672800,90.47
2006-12-04,91.88,92.05,90.50,91.12,25340600,90.32
2006-12-01,91.80,92.33,90.10,91.32,28395700,90.52
2006-11-30,92.21,92.68,91.06,91.66,31088800,90.85
2006-11-29,93.00,93.15,90.25,91.80,41324400,90.99
2006-11-28,90.36,91.97,89.91,91.81,37006200,91.00
2006-11-27,92.51,93.16,89.50,89.54,38387000,88.75
2006-11-24,89.53,93.08,89.50,91.63,18524200,90.82
2006-11-22,88.99,90.75,87.85,90.31,23997900,89.52
2006-11-21,87.42,88.60,87.11,88.60,22238100,87.82
2006-11-20,85.40,87.00,85.20,86.47,20385500,85.71
2006-11-17,85.14,85.94,85.00,85.85,16658000,85.09
2006-11-16,84.87,86.30,84.62,85.61,24783600,84.86
2006-11-15,85.05,85.90,84.00,84.05,23404400,83.31
2006-11-14,84.80,85.00,83.90,85.00,21034100,84.25
2006-11-13,83.22,84.45,82.64,84.35,16095500,83.61
2006-11-10,83.55,83.60,82.50,83.12,13352300,82.39
2006-11-09,82.90,84.69,82.12,83.34,32966200,82.61
2006-11-08,80.02,82.69,79.89,82.45,24675600,81.72
2006-11-07,80.45,81.00,80.13,80.51,18783300,79.80
2006-11-06,78.95,80.06,78.43,79.71,15520600,79.01
2006-11-03,79.36,79.53,77.79,78.29,15424600,77.60
2006-11-02,78.92,79.32,78.50,78.98,16624400,78.28
2006-11-01,81.10,81.38,78.36,79.16,21828300,78.46
2006-10-31,81.45,81.68,80.23,81.08,17909800,80.37
2006-10-30,79.99,80.90,79.50,80.42,17854200,79.71
2006-10-27,81.75,82.45,80.01,80.41,21248800,79.70
2006-10-26,81.90,82.60,81.13,82.19,15455600,81.47
2006-10-25,81.35,82.00,81.01,81.68,17329100,80.96
2006-10-24,81.21,81.68,80.20,81.05,16543300,80.34
2006-10-23,79.99,81.90,79.75,81.46,29732400,80.74
2006-10-20,78.97,79.99,78.67,79.95,22836200,79.25
2006-10-19,79.26,79.95,78.16,78.99,54034900,78.29
2006-10-18,74.75,75.37,73.91,74.53,40496700,73.87
2006-10-17,75.04,75.27,74.04,74.29,17175900,73.64
2006-10-16,75.19,75.88,74.79,75.40,18167600,74.74
2006-10-13,75.63,76.88,74.74,75.02,24435600,74.36
2006-10-12,73.61,75.39,73.60,75.26,21173400,74.60
2006-10-11,73.42,73.98,72.60,73.23,20423400,72.59
2006-10-10,74.54,74.58,73.08,73.81,18985300,73.16
2006-10-09,73.80,75.08,73.53,74.63,15650800,73.97
2006-10-06,74.42,75.04,73.81,74.22,16677100,73.57
2006-10-05,74.53,76.16,74.13,74.83,24424400,74.17
2006-10-04,74.10,75.46,73.16,75.38,29610100,74.72
2006-10-03,74.45,74.95,73.19,74.08,28239600,73.43
2006-10-02,75.10,75.87,74.30,74.86,25451400,74.20
2006-09-29,77.11,77.52,76.68,76.98,14493300,76.30
2006-09-28,77.02,77.48,75.95,77.01,25843200,76.33
2006-09-27,77.17,77.47,75.82,76.41,28941900,75.74
2006-09-26,76.18,77.78,76.10,77.61,39391000,76.93
2006-09-25,73.81,75.86,73.72,75.75,30678300,75.08
2006-09-22,74.30,74.34,72.58,73.00,23754000,72.36
2006-09-21,75.25,76.06,74.02,74.65,28361600,73.99
2006-09-20,74.38,75.68,74.22,75.26,29385400,74.60
2006-09-19,74.10,74.36,72.80,73.77,25358900,73.12
2006-09-18,73.80,74.86,73.30,73.89,25188500,73.24
2006-09-15,74.60,74.98,73.29,74.10,35066200,73.45
2006-09-14,73.72,74.67,73.46,74.17,28633200,73.52
2006-09-13,72.85,74.32,72.30,74.20,40933500,73.55
2006-09-12,72.81,73.45,71.45,72.63,60167400,71.99
2006-09-11,72.43,73.73,71.42,72.50,33897300,71.86
2006-09-08,73.37,73.57,71.91,72.52,31997200,71.88
2006-09-07,70.60,73.48,70.25,72.80,45284200,72.16
2006-09-06,71.08,71.69,69.70,70.03,34789400,69.41
2006-09-05,68.97,71.50,68.55,71.48,36159200,70.85
2006-09-01,68.48,68.65,67.82,68.38,14589100,67.78
2006-08-31,67.28,68.30,66.66,67.85,20524900,67.25
2006-08-30,67.34,67.82,66.68,66.96,24290800,66.37
2006-08-29,66.99,67.26,65.12,66.48,33833300,65.89
2006-08-28,68.50,68.61,66.68,66.98,26362900,66.39
2006-08-25,67.34,69.05,67.31,68.75,19427100,68.14
2006-08-24,67.89,68.19,66.27,67.81,23399700,67.21
2006-08-23,68.00,68.65,66.94,67.31,19152100,66.72
2006-08-22,66.68,68.32,66.50,67.62,20606000,67.02
2006-08-21,67.30,67.31,66.15,66.56,18793800,65.97
2006-08-18,67.71,68.40,67.26,67.91,19155500,67.31
2006-08-17,68.00,68.66,67.18,67.59,20755300,67.00
2006-08-16,67.10,68.07,66.33,67.98,27903000,67.38
2006-08-15,65.34,66.50,64.80,66.45,30762600,65.87
2006-08-14,64.05,65.22,63.60,63.94,25629300,63.38
2006-08-11,63.23,64.13,62.58,63.65,27768900,63.09
2006-08-10,63.25,64.81,62.70,64.07,24920000,63.51
2006-08-09,65.43,65.60,63.40,63.59,34137100,63.03
2006-08-08,67.09,67.11,64.51,64.78,35638000,64.21
2006-08-07,67.72,69.60,66.31,67.21,44482600,66.62
2006-08-04,67.05,68.61,64.96,68.30,66173800,67.70
2006-08-03,67.91,70.00,67.81,69.59,30037300,68.98
2006-08-02,67.65,68.68,67.51,68.16,19670300,67.56
2006-08-01,67.22,67.93,65.94,67.18,25420200,66.59
2006-07-31,66.83,68.63,66.28,67.96,31887200,67.36
2006-07-28,63.94,65.68,63.50,65.59,24696700,65.01
2006-07-27,64.50,65.02,62.86,63.40,26251600,62.84
2006-07-26,62.00,64.64,61.68,63.87,32086700,63.31
2006-07-25,61.78,62.09,60.78,61.93,21038200,61.38
2006-07-24,61.26,62.10,60.43,61.42,25816300,60.88
2006-07-21,59.82,61.15,59.64,60.72,31853300,60.19
2006-07-20,60.96,61.59,59.72,60.50,70433800,59.97
2006-07-19,52.96,55.08,52.36,54.10,49669400,53.62
2006-07-18,53.16,53.85,51.85,52.90,35730300,52.43
2006-07-17,51.73,53.11,51.65,52.37,36590800,51.91
2006-07-14,52.50,52.89,50.16,50.67,35465600,50.22
2006-07-13,52.03,54.12,51.41,52.25,44639500,51.79
2006-07-12,55.17,55.24,52.92,52.96,33118900,52.49
2006-07-11,55.11,55.99,54.53,55.65,29465100,55.16
2006-07-10,55.70,56.49,54.50,55.00,18905200,54.52
2006-07-07,55.48,56.55,54.67,55.40,28548600,54.91
2006-07-06,57.09,57.40,55.61,55.77,22614600,55.28
2006-07-05,57.15,57.60,56.56,57.00,18508600,56.50
2006-07-03,57.52,58.18,57.34,57.95,6956100,57.44
2006-06-30,57.59,57.75,56.50,57.27,26417700,56.77
2006-06-29,56.76,59.09,56.39,58.97,31192800,58.45
2006-06-28,57.29,57.30,55.41,56.02,30382300,55.53
2006-06-27,59.09,59.22,57.40,57.43,19664700,56.92
2006-06-26,59.17,59.20,58.37,58.99,16662000,58.47
2006-06-23,59.72,60.17,58.73,58.83,23578700,58.31
2006-06-22,58.20,59.75,58.07,59.58,34486900,59.06
2006-06-21,57.74,58.71,57.30,57.86,30832000,57.35
2006-06-20,57.61,58.35,57.29,57.47,24034800,56.96
2006-06-19,57.83,58.18,57.00,57.20,25163400,56.70
2006-06-16,58.96,59.19,57.52,57.56,29932200,57.05
2006-06-15,57.30,59.74,56.75,59.38,42513700,58.86
2006-06-14,58.28,58.78,56.69,57.61,31362000,57.10
2006-06-13,57.61,59.10,57.36,58.33,38594400,57.82
2006-06-12,59.40,59.73,56.96,57.00,25635200,56.50
2006-06-09,61.18,61.56,59.10,59.24,27708500,58.72
2006-06-08,58.44,60.93,57.15,60.76,49910100,60.23
2006-06-07,60.10,60.40,58.35,58.56,26803800,58.04
2006-06-06,60.22,60.63,58.91,59.72,25929900,59.19
2006-06-05,61.15,61.15,59.97,60.00,21635200,59.47
2006-06-02,62.99,63.10,60.88,61.66,24492400,61.12
2006-06-01,59.85,62.28,59.52,62.17,33661000,61.62
